,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
150,aid,noun,b2,/eɪd/,/eɪd/,"money, food, etc. that is sent to help countries in difficult situations",humanitarian/food/medical aid,aid_uk.mp3,aid_us.mp3
151,aid,verb,b2,/eɪd/,/eɪd/,"to help somebody/something to do something, especially by making it easier","aid in something, The test is designed to aid in the diagnosis of various diseases.",aid_uk.mp3,aid_us.mp3
152,aide,noun,c1,/eɪd/,/eɪd/,"a person who helps another person, especially a politician, in their job",White House aides,aide_uk.mp3,aide_us.mp3
153,AIDS,noun,b2,/eɪdz/,/eɪdz/,a serious illness caused by a virus called HIV that attacks the body’s ability to resist infection (the abbreviation for ‘Acquired Immune Deficiency Syndrome’),the AIDS epidemic,AIDS_uk.mp3,AIDS_us.mp3
154,aim,noun,b1,/eɪm/,/eɪm/,the purpose of doing something; what somebody is trying to achieve,the stated aims of the study ,aim_uk.mp3,aim_us.mp3
155,aim,verb,b1,/eɪm/,/eɪm/,to try or plan to achieve something,He has always aimed high (= tried to achieve a lot).,aim_uk.mp3,aim_us.mp3
156,air,noun,a1,/eə(r)/,/er/,the mixture of gases that surrounds the earth and that we breathe,Let's go out for some fresh air.,air_uk.mp3,air_us.mp3
157,aircraft,noun,b2,/ˈeəkrɑːft/,/ˈerkræft/,any vehicle that can fly and carry goods or passengers,fighter/transport/military aircraft,aircraft_uk.mp3,aircraft_us.mp3
158,airline,noun,a2,/ˈeəlaɪn/,/ˈerlaɪn/,a company that provides regular flights to take passengers and goods to different places,an airline pilot/passenger,airline_uk.mp3,airline_us.mp3
159,airport,noun,a1,/ˈeəpɔːt/,/ˈerpɔːrt/,a place where planes land and take off and that has buildings for passengers to wait in,Gatwick Airport,airport_uk.mp3,airport_us.mp3
160,alarm,noun,b1,/əˈlɑːm/,/əˈlɑːrm/,a loud noise or a signal that warns people of danger or of a problem,She decided to sound the alarm (= warn people that the situation was dangerous).,alarm_uk.mp3,alarm_us.mp3
161,alarm,verb,b2,/əˈlɑːm/,/əˈlɑːrm/,to make somebody anxious or afraid,I can only guess that they don't want to alarm the public yet.,alarm_uk.mp3,alarm_us.mp3
162,albeit,conjunction,c1,/ˌɔːlˈbiːɪt/,/ˌɔːlˈbiːɪt/,although,"He finally agreed, albeit reluctantly, to help us.",albeit_uk.mp3,albeit_us.mp3
163,album,noun,b1,/ˈælbəm/,/ˈælbəm/,"a book in which you keep photographs, stamps, etc.",a photo album,album_uk.mp3,album_us.mp3
164,alcohol,noun,b1,/ˈælkəhɒl/,/ˈælkəhɔːl/,"drinks such as beer, wine, etc. that can make people drunk",He never drinks alcohol.,alcohol_uk.mp3,alcohol_us.mp3
165,alcoholic,adjective,b1,/ˌælkəˈhɒlɪk/,/ˌælkəˈhɑːlɪk/,connected with or containing alcohol,alcoholic drinks/beverages,alcoholic_uk.mp3,alcoholic_us.mp3
166,alert,adjective,c1,/əˈlɜːt/,/əˈlɜːrt/,able to think quickly; quick to notice things,Suddenly he found himself awake and fully alert.,alert_uk.mp3,alert_us.mp3
167,alert,noun,c1,/əˈlɜːt/,/əˈlɜːrt/,a situation in which people are watching for danger and ready to deal with it,"on the alert (for something), Police are warning the public to be on the alert for suspicious packages.",alert_uk.mp3,alert_us.mp3
168,alert,verb,c1,/əˈlɜːt/,/əˈlɜːrt/,to warn somebody about a dangerous situation or one that requires immediate action,"alert somebody, Neighbours quickly alerted the emergency services.",alert_uk.mp3,alert_us.mp3
169,alien,adjective,c1,/ˈeɪliən/,/ˈeɪliən/,strange and frightening; different from what you are used to,an alien environment,alien_uk.mp3,alien_us.mp3
170,alien,noun,b2,/ˈeɪliən/,/ˈeɪliən/,a person who is not a citizen of the country in which they live or work,an illegal alien,alien_uk.mp3,alien_us.mp3
171,align,verb,c1,/əˈlaɪn/,/əˈlaɪn/,"to arrange something in the correct position, or to be in the correct position, in relation to something else, especially in a straight line",Make sure the shelf is aligned with the top of the cupboard.,align_uk.mp3,align_us.mp3
172,alignment,noun,c1,/əˈlaɪnmənt/,/əˈlaɪnmənt/,arrangement in a straight line,"the alignment of the sun, moon and earth at a particular time",alignment_uk.mp3,alignment_us.mp3
173,alike,adjective,c1,/əˈlaɪk/,/əˈlaɪk/,very similar,My sister and I do not look alike.,alike_uk.mp3,alike_us.mp3
174,alike,adverb,c1,/əˈlaɪk/,/əˈlaɪk/,in a very similar way,They tried to treat all their children alike.,alike_uk.mp3,alike_us.mp3
175,alive,adjective,a2,/əˈlaɪv/,/əˈlaɪv/,living; not dead,Is your mother still alive?,alive_uk.mp3,alive_us.mp3
176,all,adverb,a2,/ɔːl/,/ɔːl/,completely,She was dressed all in white.,all_uk.mp3,all_us.mp3
177,all,determiner,a1,/ɔːl/,/ɔːl/,the whole number of,"All horses are animals, but not all animals are horses.",all_uk.mp3,all_us.mp3
178,all,pronoun,a1,/ɔːl/,/ɔːl/,the whole number or amount,All of the food has gone.,all_uk.mp3,all_us.mp3
179,all right,adjective,a2,/ɔːl ˈraɪt/,/ɔːl ˈraɪt/,acceptable; in an acceptable manner,Is the coffee all right?,all right_uk.mp3,all right_us.mp3
180,all right,adverb,a2,/ɔːl ˈraɪt/,/ɔːl ˈraɪt/,acceptable; in an acceptable manner,Is the coffee all right?,all right_uk.mp3,all right_us.mp3
181,all right,exclamation,a2,/ɔːl ˈraɪt/,/ɔːl ˈraɪt/,used to check that somebody agrees or understands,"We've got to get up early, all right?",all right_uk.mp3,all right_us.mp3
182,allegation,noun,c1,/ˌæləˈɡeɪʃn/,/ˌæləˈɡeɪʃn/,"a public statement that is made without giving proof, accusing somebody of doing something that is wrong or illegal",to investigate/deny/withdraw an allegation,allegation_uk.mp3,allegation_us.mp3
183,allege,verb,c1,/əˈledʒ/,/əˈledʒ/,to state something as a fact but without giving proof,"allege (that)…, The prosecution alleges (that) she was driving carelessly.",allege_uk.mp3,allege_us.mp3
184,allegedly,adverb,c1,/əˈledʒɪdli/,/əˈledʒɪdli/,expressed as though something is a fact but without giving any proof,crimes allegedly committed during the war,allegedly_uk.mp3,allegedly_us.mp3
185,alliance,noun,c1,/əˈlaɪəns/,/əˈlaɪəns/,"an agreement between countries, political parties, etc. to work together in order to achieve something that they all want",to form/make an alliance,alliance_uk.mp3,alliance_us.mp3
186,allocate,verb,c1,/ˈæləkeɪt/,/ˈæləkeɪt/,to give something officially to somebody/something for a particular purpose,"allocate something (for something), A large sum has been allocated for buying new books for the library.",allocate_uk.mp3,allocate_us.mp3
187,allocation,noun,c1,/ˌæləˈkeɪʃn/,/ˌæləˈkeɪʃn/,"an amount of money, space, etc. that is given to somebody for a particular purpose",We have spent our entire allocation for the year.,allocation_uk.mp3,allocation_us.mp3
188,allow,verb,a2,/əˈlaʊ/,/əˈlaʊ/,to let somebody/something do something; to let something happen or be done,"allow somebody/something to do something, His parents won't allow him to stay out late.",allow_uk.mp3,allow_us.mp3
189,allowance,noun,c1,/əˈlaʊəns/,/əˈlaʊəns/,an amount of money that is given to somebody regularly or for a particular purpose,an allowance of $20 a day,allowance_uk.mp3,allowance_us.mp3
190,ally,noun,c1,/ˈælaɪ/,/ˈælaɪ/,"a country that has agreed to help and support another country, especially in case of a war",our European/NATO allies,ally_uk.mp3,ally_us.mp3
191,almost,adverb,a2,/ˈɔːlməʊst/,/ˈɔːlməʊst/,not quite,I like almost all of them.,almost_uk.mp3,almost_us.mp3
192,alone,adjective,a2,/əˈləʊn/,/əˈləʊn/,without any other people,"not alone in, Tom is not alone in finding Rick hard to work with.",alone_uk.mp3,alone_us.mp3
193,alone,adverb,a2,/əˈləʊn/,/əˈləʊn/,without any other people,"not alone in, Tom is not alone in finding Rick hard to work with.",alone_uk.mp3,alone_us.mp3
194,along,adverb,a2,/əˈlɒŋ/,/əˈlɔːŋ/,forward,I was just walking along singing to myself.,along_uk.mp3,along_us.mp3
195,along,preposition,a2,/əˈlɒŋ/,/əˈlɔːŋ/,from one end to or towards the other end of something,They walked slowly along the road.,along_uk.mp3,along_us.mp3
196,alongside,preposition,b2,/əˌlɒŋˈsaɪd/,/əˌlɔːŋˈsaɪd/,next to or at the side of something,A police car pulled up alongside us.,alongside_uk.mp3,alongside_us.mp3
197,already,adverb,a2,/ɔːlˈredi/,/ɔːlˈredi/,before now or before a particular time in the past,"‘Lunch?’ ‘No thanks, I've already eaten.’",already_uk.mp3,already_us.mp3
198,also,adverb,a1,/ˈɔːlsəʊ/,/ˈɔːlsəʊ/,in addition; too,She's fluent in French and German. She also speaks a little Italian.,also_uk.mp3,also_us.mp3
199,alter,verb,b2,/ˈɔːltə(r)/,/ˈɔːltər/,to become different; to make somebody/something different,Prices did not alter significantly during 2019.,alter_uk.mp3,alter_us.mp3
200,alternative,adjective,b1,/ɔːlˈtɜːnətɪv/,/ɔːlˈtɜːrnətɪv/,that can be used instead of something else,The road was closed so we had to find an alternative route.,alternative_uk.mp3,alternative_us.mp3
201,alternative,noun,a2,/ɔːlˈtɜːnətɪv/,/ɔːlˈtɜːrnətɪv/,a thing that you can choose to do or have out of two or more possibilities,The car is too expensive so we're trying to find a cheaper alternative.,alternative_uk.mp3,alternative_us.mp3
202,although,conjunction,a2,/ɔːlˈðəʊ/,/ɔːlˈðəʊ/,used for introducing a statement that makes the main statement in a sentence seem surprising,"Although the sun was shining, it wasn't very warm.",although_uk.mp3,although_us.mp3
203,altogether,adverb,b2,/ˌɔːltəˈɡeðə(r)/,/ˌɔːltəˈɡeðər/,(used to emphasize something) completely; in every way,The train went slower and slower until it stopped altogether.,altogether_uk.mp3,altogether_us.mp3
204,aluminium,noun,c1,/ˌæljəˈmɪniəm/,/ˌæljəˈmɪniəm/,"a chemical element. Aluminium is a light, silver-grey metal used for making pans, etc.",aluminium saucepans/window frames,aluminium_uk.mp3,aluminium_us.mp3
205,always,adverb,a1,/ˈɔːlweɪz/,/ˈɔːlweɪz/,at all times; on every occasion,There's almost always somebody at home in the evenings.,always_uk.mp3,always_us.mp3
206,amateur,adjective,c1,/ˈæmətə(r)/,/ˈæmətər/,"doing something for pleasure or interest, not as a job",an amateur photographer,amateur_uk.mp3,amateur_us.mp3
207,amateur,noun,c1,/ˈæmətə(r)/,/ˈæmətər/,"a person who takes part in a sport or other activity for pleasure, not as a job",The tournament is open to both amateurs and professionals.,amateur_uk.mp3,amateur_us.mp3
208,amazed,adjective,b1,/əˈmeɪzd/,/əˈmeɪzd/,very surprised,an amazed look,amazed_uk.mp3,amazed_us.mp3
209,amazing,adjective,a1,/əˈmeɪzɪŋ/,/əˈmeɪzɪŋ/,"very surprising, especially in a way that you like or admire",an amazing feat/story/experience,amazing_uk.mp3,amazing_us.mp3
210,ambassador,noun,c1,/æmˈbæsədə(r)/,/æmˈbæsədər/,an official who lives in a foreign country as the senior representative there of their own country,the British Ambassador to Italy/in Rome,ambassador_uk.mp3,ambassador_us.mp3
211,ambition,noun,b1,/æmˈbɪʃn/,/æmˈbɪʃn/,something that you want to do or achieve very much,She had fulfilled her lifelong ambition.,ambition_uk.mp3,ambition_us.mp3
212,ambitious,adjective,b1,/æmˈbɪʃəs/,/æmˈbɪʃəs/,"determined to be successful, rich, powerful, etc.",a fiercely ambitious young manager,ambitious_uk.mp3,ambitious_us.mp3
213,ambulance,noun,b2,/ˈæmbjələns/,/ˈæmbjələns/,"a vehicle with special equipment, used for taking sick or injured people to a hospital",Call an ambulance!,ambulance_uk.mp3,ambulance_us.mp3
214,amend,verb,c1,/əˈmend/,/əˈmend/,"to change a law, document, statement, etc. slightly in order to correct a mistake or to improve it",He asked to see the amended version.,amend_uk.mp3,amend_us.mp3
215,amendment,noun,c1,/əˈmendmənt/,/əˈmendmənt/,a small change or improvement that is made to a document or proposed new law; the process of changing a document or proposed new law,to introduce/propose/table an amendment (= to suggest it),amendment_uk.mp3,amendment_us.mp3
216,amid,preposition,c1,/əˈmɪd/,/əˈmɪd/,"in the middle of or during something, especially something that causes excitement or fear",He finished his speech amid tremendous applause.,amid_uk.mp3,amid_us.mp3
217,among,preposition,a2,/əˈmʌŋ/,/əˈmʌŋ/,surrounded by somebody/something; in the middle of somebody/something,a house among the trees,among_uk.mp3,among_us.mp3
218,amount,noun,a2,/əˈmaʊnt/,/əˈmaʊnt/,a quantity of something,I was amazed at the amount he could eat.,amount_uk.mp3,amount_us.mp3
219,amount,verb,b2,/əˈmaʊnt/,/əˈmaʊnt/,,,amount_uk.mp3,amount_us.mp3
220,amusing,adjective,b2,/əˈmjuːzɪŋ/,/əˈmjuːzɪŋ/,funny and giving pleasure,an amusing story/game/incident,amusing_uk.mp3,amusing_us.mp3
221,analogy,noun,c1,/əˈnælədʒi/,/əˈnælədʒi/,a comparison of one thing with another thing that has similar features; a feature that is similar,"analogy (between A and B), The teacher drew an analogy between the human heart and a pump.",analogy_uk.mp3,analogy_us.mp3
222,analyse,verb,b1,/ˈænəlaɪz/,/ˈænəlaɪz/,"to examine the nature or structure of something, especially by separating it into its parts, in order to understand or explain it","analyse something, The job involves collecting and analysing data.",analyse_uk.mp3,analyse_us.mp3
223,analysis,noun,b1,/əˈnæləsɪs/,/əˈnæləsɪs/,the detailed study or examination of something in order to understand more about it; the result of the study,statistical/data analysis,analysis_uk.mp3,analysis_us.mp3
224,analyst,noun,b2,/ˈænəlɪst/,/ˈænəlɪst/,a person whose job involves examining facts or materials in order to give an opinion on them,a political/financial analyst,analyst_uk.mp3,analyst_us.mp3
225,ancestor,noun,b2,/ˈænsestə(r)/,/ˈænsestər/,a person in your family who lived a long time ago,His ancestors had come to America from Ireland.,ancestor_uk.mp3,ancestor_us.mp3
226,anchor,noun,c1,/ˈæŋkə(r)/,/ˈæŋkər/,a heavy metal object that is attached to a rope or chain and dropped over the side of a ship or boat to keep it in one place,to drop anchor,anchor_uk.mp3,anchor_us.mp3
227,ancient,adjective,a2,/ˈeɪnʃənt/,/ˈeɪnʃənt/,belonging to a period of history that is thousands of years in the past,Archaeologists are excavating the ruined temples of this ancient civilization.,ancient_uk.mp3,ancient_us.mp3
228,and,conjunction,a1,/ənd/,/ənd/,also; in addition to,bread and butter,and_uk.mp3,and_us.mp3
229,angel,noun,c1,/ˈeɪndʒl/,/ˈeɪndʒl/,"a spirit who is believed to be a servant of God, and is sent by God to deliver a message or perform a task. Angels are often shown dressed in white, with wings.",a host of angels,angel_uk.mp3,angel_us.mp3
230,anger,noun,b2,/ˈæŋɡə(r)/,/ˈæŋɡər/,the strong feeling that you have when something has happened that you think is bad and unfair,She had to find a way to express her pent-up anger.,anger_uk.mp3,anger_us.mp3
