,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
158,apart,adverb,b1,/əˈpɑːt/,/əˈpɑːrt/,"separated by a distance, of space or time",The two houses stood 500 metres apart.,apart_uk.mp3,apart_us.mp3
159,apartment,noun,a1,/əˈpɑːtmənt/,/əˈpɑːrtmənt/,"a set of rooms for living in, usually on one floor of a building",an apartment building,apartment_uk.mp3,apartment_us.mp3
160,apologize,verb,b1,/əˈpɒlədʒaɪz/,/əˈpɑːlədʒaɪz/,to say that you are sorry for doing something wrong or causing a problem,Why should I apologize?,apologize_uk.mp3,apologize_us.mp3
161,app,noun,a2,/æp/,/æp/,"a piece of software that you can download to a device such as a smartphone or tablet, for example to look up information or to play a game",You first need to install the app on your device.,app_uk.mp3,app_us.mp3
162,apparent,adjective,b2,/əˈpærənt/,/əˈpærənt/,easy to see or understand,Their devotion was apparent.,apparent_uk.mp3,apparent_us.mp3
163,apparently,adverb,b2,/əˈpærəntli/,/əˈpærəntli/,according to what you have heard or read; according to the way something appears,Apparently they are getting divorced soon.,apparently_uk.mp3,apparently_us.mp3
164,appeal,noun,b2,/əˈpiːl/,/əˈpiːl/,"a deeply felt request for money, help or information that is needed immediately, especially one made by a charity or by the police","appeal for something, to launch a TV appeal for donations to the charity",appeal_uk.mp3,appeal_us.mp3
165,appeal,verb,b2,/əˈpiːl/,/əˈpiːl/,"to make a deeply felt request, especially for something that is needed immediately",I am appealing (= asking for money) on behalf of the famine victims.,appeal_uk.mp3,appeal_us.mp3
166,appear,verb,a2,/əˈpɪə(r)/,/əˈpɪr/,to start to be seen,Three days later a rash appeared.,appear_uk.mp3,appear_us.mp3
167,appearance,noun,a2,/əˈpɪərəns/,/əˈpɪrəns/,the way that somebody/something looks on the outside; what somebody/something seems to be,the physical/outward/external appearance of something,appearance_uk.mp3,appearance_us.mp3
168,apple,noun,a1,/ˈæpl/,/ˈæpl/,a round fruit with shiny red or green skin that is fairly hard and white inside,Peel and core the apples.,apple_uk.mp3,apple_us.mp3
169,application,noun,b1,/ˌæplɪˈkeɪʃn/,/ˌæplɪˈkeɪʃn/,"a formal (often written) request for something, such as a job, permission to do something or a place at a college or university",a planning/patent/visa application,application_uk.mp3,application_us.mp3
170,apply,verb,a2,/əˈplaɪ/,/əˈplaɪ/,"to make a formal request, usually in writing, for something such as a job, a loan, permission for something, a place at a university, etc.",You should apply in person/by letter.,apply_uk.mp3,apply_us.mp3
171,appointment,noun,b1,/əˈpɔɪntmənt/,/əˈpɔɪntmənt/,"a formal arrangement to meet or visit somebody at a particular time, especially for a reason connected with their work",I've got a dental appointment at 3 o'clock.,appointment_uk.mp3,appointment_us.mp3
172,appreciate,verb,b1,/əˈpriːʃieɪt/,/əˈpriːʃieɪt/,to recognize the good qualities of somebody/something,Over the years he came to appreciate the beauty and tranquillity of the river.,appreciate_uk.mp3,appreciate_us.mp3
173,approach,noun,b2,/əˈprəʊtʃ/,/əˈprəʊtʃ/,a way of dealing with somebody/something; a way of doing or thinking about something such as a problem or a task,She took the wrong approach in her dealings with them.,approach_uk.mp3,approach_us.mp3
174,approach,verb,b2,/əˈprəʊtʃ/,/əˈprəʊtʃ/,to come near to somebody/something in distance or time,We could hear the train approaching.,approach_uk.mp3,approach_us.mp3
175,appropriate,adjective,b2,/əˈprəʊpriət/,/əˈprəʊpriət/,"suitable, acceptable or correct for the particular circumstances",an appropriate response/measure/method,appropriate_uk.mp3,appropriate_us.mp3
176,approval,noun,b2,/əˈpruːvl/,/əˈpruːvl/,the feeling that somebody/something is good or acceptable; a positive opinion of somebody/something,She desperately wanted to win her father's approval.,approval_uk.mp3,approval_us.mp3
177,approve,verb,b2,/əˈpruːv/,/əˈpruːv/,"to think that somebody/something is good, acceptable or suitable",I told my mother I wanted to leave school but she didn't approve.,approve_uk.mp3,approve_us.mp3
178,approximately,adverb,b1,/əˈprɒksɪmətli/,/əˈprɑːksɪmətli/,"used to show that something is almost, but not completely, accurate or correct",The journey took approximately seven hours.,approximately_uk.mp3,approximately_us.mp3
179,April,noun,a1,/ˈeɪprəl/,/ˈeɪprəl/,"the fourth month of the year, between March and May","in April, She was born in April.",April_uk.mp3,April_us.mp3
180,architect,noun,a2,/ˈɑːkɪtekt/,/ˈɑːrkɪtekt/,a person whose job is designing buildings,The house was designed by architect Louis Kahn.,architect_uk.mp3,architect_us.mp3
181,architecture,noun,a2,/ˈɑːkɪtektʃə(r)/,/ˈɑːrkɪtektʃər/,the art and study of designing buildings,to study architecture,architecture_uk.mp3,architecture_us.mp3
182,area,noun,a1,/ˈeəriə/,/ˈeriə/,"part of a place, town, etc., or a region of a country or the world",to improve access to services in rural areas,area_uk.mp3,area_us.mp3
183,argue,verb,a2,/ˈɑːɡjuː/,/ˈɑːrɡjuː/,to speak angrily to somebody because you disagree with them,My brothers are always arguing.,argue_uk.mp3,argue_us.mp3
184,argument,noun,a2,/ˈɑːɡjumənt/,/ˈɑːrɡjumənt/,"a conversation or discussion in which two or more people disagree, often angrily",to win/lose an argument ,argument_uk.mp3,argument_us.mp3
185,arise,verb,b2,/əˈraɪz/,/əˈraɪz/,to happen; to start to exist,An opportunity arose to work in the United States.,arise_uk.mp3,arise_us.mp3
186,arm,noun,a1,/ɑːm/,/ɑːrm/,either of the two long parts that stick out from the top of the body and connect the shoulders to the hands,He escaped with only a broken arm.,arm_uk.mp3,arm_us.mp3
187,armed,adjective,b2,/ɑːmd/,/ɑːrmd/,involving the use of weapons,an armed robbery,armed_uk.mp3,armed_us.mp3
188,arms,noun,b2,/ɑːmz/,/ɑːrmz/,"weapons, especially as used by the army, navy, etc.",arms and ammunition,arms_uk.mp3,arms_us.mp3
189,army,noun,a2,/ˈɑːmi/,/ˈɑːrmi/,a large organized group of soldiers who are trained to fight on land,The two opposing armies faced each other across the battlefield.,army_uk.mp3,army_us.mp3
190,around,adverb,a1,/əˈraʊnd/,/əˈraʊnd/,approximately,He arrived around five o'clock.,around_uk.mp3,around_us.mp3
191,around,preposition,a1,/əˈraʊnd/,/əˈraʊnd/,surrounding somebody/something; on each side of something,The house is built around a central courtyard.,around_uk.mp3,around_us.mp3
192,arrange,verb,a2,/əˈreɪndʒ/,/əˈreɪndʒ/,to plan or organize something in advance,"arrange something, The party was arranged quickly.",arrange_uk.mp3,arrange_us.mp3
193,arrangement,noun,a2,/əˈreɪndʒmənt/,/əˈreɪndʒmənt/,a plan or preparation that you make so that something can happen,Travel and accommodation arrangements have been finalized.,arrangement_uk.mp3,arrangement_us.mp3
194,arrest,noun,b1,/əˈrest/,/əˈrest/,the act of arresting somebody,The police made several arrests.,arrest_uk.mp3,arrest_us.mp3
195,arrest,verb,b1,/əˈrest/,/əˈrest/,"if the police arrest somebody, the person is taken to a police station and kept there because the police believe they may be guilty of a crime","arrest somebody, A man has been arrested in connection with the robbery.",arrest_uk.mp3,arrest_us.mp3
196,arrival,noun,b1,/əˈraɪvl/,/əˈraɪvl/,an act of coming or being brought to a place,We apologize for the late arrival of the train.,arrival_uk.mp3,arrival_us.mp3
197,arrive,verb,a1,/əˈraɪv/,/əˈraɪv/,"to get to a place, especially at the end of a journey",I'll wait until they arrive.,arrive_uk.mp3,arrive_us.mp3
198,art,noun,a1,/ɑːt/,/ɑːrt/,"the use of the imagination to express ideas or feelings, particularly in painting, drawing or sculpture ",modern/contemporary art,art_uk.mp3,art_us.mp3
199,article,noun,a1,/ˈɑːtɪkl/,/ˈɑːrtɪkl/,"a piece of writing about a particular subject in a newspaper or magazine, on a website, etc.",to read/write/publish an article,article_uk.mp3,article_us.mp3
200,artificial,adjective,b2,/ˌɑːtɪˈfɪʃl/,/ˌɑːrtɪˈfɪʃl/,made or produced to copy something natural; not real,an artificial limb/flower/sweetener/fertilizer ,artificial_uk.mp3,artificial_us.mp3
201,artist,noun,a1,/ˈɑːtɪst/,/ˈɑːrtɪst/,"a person who creates works of art, especially paintings or drawings",an exhibition of work by contemporary British artists,artist_uk.mp3,artist_us.mp3
202,artistic,adjective,b2,/ɑːˈtɪstɪk/,/ɑːrˈtɪstɪk/,connected with art or artists,the artistic works of the period,artistic_uk.mp3,artistic_us.mp3
203,as,adverb,a2,/əz/,/əz/,"used when you are comparing two people or things, or two situations",You're as tall as your father.,as_uk.mp3,as_us.mp3
204,as,conjunction,a2,/əz/,/əz/,while something else is happening,He sat watching her as she got ready.,as_uk.mp3,as_us.mp3
205,as,preposition,a1,/əz/,/əz/,used to describe somebody/something appearing to be somebody/something else,They were all dressed as clowns.,as_uk.mp3,as_us.mp3
206,ashamed,adjective,b2,/əˈʃeɪmd/,/əˈʃeɪmd/,feeling shame or feeling embarrassed about somebody/something or because of something you have done,"ashamed of something, She was deeply ashamed of her behaviour at the party.",ashamed_uk.mp3,ashamed_us.mp3
207,ask,verb,a1,/ɑːsk/,/æsk/,"to say or write something in the form of a question, in order to get information",How old are you—if you don’t mind me/my asking?,ask_uk.mp3,ask_us.mp3
208,asleep,adjective,a2,/əˈsliːp/,/əˈsliːp/,sleeping,I waited until they were all fast asleep (= sleeping deeply).,asleep_uk.mp3,asleep_us.mp3
209,aspect,noun,b2,/ˈæspekt/,/ˈæspekt/,"a particular part or feature of a situation, an idea, a problem, etc.; a way in which it may be considered","aspect of something, The book aims to cover all aspects of city life.",aspect_uk.mp3,aspect_us.mp3
210,assess,verb,b2,/əˈses/,/əˈses/,to make a judgement about the nature or quality of somebody/something,"assess somebody/something, Accurately assessing environmental impacts is very complex.",assess_uk.mp3,assess_us.mp3
211,assessment,noun,b2,/əˈsesmənt/,/əˈsesmənt/,an opinion or a judgement about somebody/something that has been thought about very carefully,a detailed assessment of the risks involved,assessment_uk.mp3,assessment_us.mp3
212,assignment,noun,b1,/əˈsaɪnmənt/,/əˈsaɪnmənt/,"a task or piece of work that somebody is given to do, usually as part of their job or studies",Students are required to complete all homework assignments.,assignment_uk.mp3,assignment_us.mp3
213,assist,verb,b1,/əˈsɪst/,/əˈsɪst/,to help somebody to do something,Anyone willing to assist can contact this number.,assist_uk.mp3,assist_us.mp3
214,assistant,adjective,a2,/əˈsɪstənt/,/əˈsɪstənt/,having a rank below that of a senior person and helping them in their work,the assistant manager/director/commissioner,assistant_uk.mp3,assistant_us.mp3
215,assistant,noun,a2,/əˈsɪstənt/,/əˈsɪstənt/,"a person who helps or supports somebody, usually in their job",My assistant will now demonstrate the machine in action.,assistant_uk.mp3,assistant_us.mp3
216,associate,verb,b2,/əˈsəʊsieɪt/,/əˈsəʊsieɪt/,to make a connection between people or things in your mind,"associate somebody/something with somebody/something, I always associate the smell of baking with my childhood.",associate_uk.mp3,associate_us.mp3
217,associated,adjective,b2,/əˈsəʊsieɪtɪd/,/əˈsəʊsieɪtɪd/,"if one thing is associated with another, the two things are connected because they happen together or one thing causes the other","associated with doing something, the risks associated with taking drugs",associated_uk.mp3,associated_us.mp3
218,association,noun,b2,/əˌsəʊsiˈeɪʃn/,/əˌsəʊsiˈeɪʃn/,an official group of people who have joined together for a particular purpose,Do you belong to any professional or trade associations?,association_uk.mp3,association_us.mp3
219,assume,verb,b2,/əˈsjuːm/,/əˈsuːm/,to think or accept that something is true but without having proof of it,"assume (that)…, It is reasonable to assume (that) the economy will continue to improve.",assume_uk.mp3,assume_us.mp3
220,at,preposition,a1,/ət/,/ət/,used to say where something/somebody is or where something happens,at the corner of the street,at_uk.mp3,at_us.mp3
221,athlete,noun,a2,/ˈæθliːt/,/ˈæθliːt/,a person who competes in sports,Olympic athletes,athlete_uk.mp3,athlete_us.mp3
222,atmosphere,noun,b1,/ˈætməsfɪə(r)/,/ˈætməsfɪr/,the mixture of gases that surrounds the earth,Wind power doesn't release carbon dioxide into the atmosphere.,atmosphere_uk.mp3,atmosphere_us.mp3
223,attach,verb,b1,/əˈtætʃ/,/əˈtætʃ/,to fasten or join one thing to another,"attach something, I attach a copy of my notes for your information.",attach_uk.mp3,attach_us.mp3
224,attack,noun,a2,/əˈtæk/,/əˈtæk/,an act of using violence to try to hurt or kill somebody,Five people were killed in the attacks that took place last night.,attack_uk.mp3,attack_us.mp3
225,attack,verb,a2,/əˈtæk/,/əˈtæk/,to use violence to try to hurt or kill somebody,Most dogs will not attack unless provoked.,attack_uk.mp3,attack_us.mp3
226,attempt,noun,b2,/əˈtempt/,/əˈtempt/,"an act of trying to do something, especially something difficult, often with no success",I passed my driving test at the first attempt.,attempt_uk.mp3,attempt_us.mp3
227,attempt,verb,b2,/əˈtempt/,/əˈtempt/,"to make an effort or try to do something, especially something difficult","attempt to do something, I will attempt to answer all your questions.",attempt_uk.mp3,attempt_us.mp3
228,attend,verb,a2,/əˈtend/,/əˈtend/,to be present at an event,We'd like as many people as possible to attend.,attend_uk.mp3,attend_us.mp3
229,attention,exclamation,a2,/əˈtenʃn/,/əˈtenʃn/,used for asking people to listen to something that is being announced,"Attention, please! Passengers for flight KL412 are requested to go to gate 21 immediately.",attention_uk.mp3,attention_us.mp3
230,attention,noun,a2,/əˈtenʃn/,/əˈtenʃn/,"the act of listening to, looking at or thinking about something/somebody carefully; interest that people show in somebody/something",the report’s attention to detail,attention_uk.mp3,attention_us.mp3
231,attitude,noun,b1,/ˈætɪtjuːd/,/ˈætɪtuːd/,the way that you think and feel about somebody/something; the way that you behave towards somebody/something that shows how you think and feel,"attitude towards somebody/something, These societies have to change their attitudes towards women.",attitude_uk.mp3,attitude_us.mp3
232,attract,verb,b1,/əˈtrækt/,/əˈtrækt/,"if you are attracted by something, it interests you and makes you want it; if you are attracted by somebody, you like or admire them","be attracted by somebody/something, I had always been attracted by the idea of working abroad.",attract_uk.mp3,attract_us.mp3
233,attraction,noun,b1,/əˈtrækʃn/,/əˈtrækʃn/,an interesting or lively place to go or thing to do,Buckingham Palace is a major tourist attraction.,attraction_uk.mp3,attraction_us.mp3
234,attractive,adjective,a2,/əˈtræktɪv/,/əˈtræktɪv/,"pleasant to look at, especially in a sexual way",an attractive woman,attractive_uk.mp3,attractive_us.mp3
235,audience,noun,a2,/ˈɔːdiəns/,/ˈɔːdiəns/,"the group of people who have gathered to watch or listen to something (a play, concert, somebody speaking, etc.)",The audience was/were clapping for 10 minutes.,audience_uk.mp3,audience_us.mp3
236,August,noun,a1,/ˈɔːɡəst/,/ˈɔːɡəst/,"the 8th month of the year, between July and September",She was born in August.,August_uk.mp3,August_us.mp3
